'Pilau Rice', 'Saag Aloo', 'Vegetable Korma', 'Korma', 'Chicken Shaslick',,,,,,,,,,,,,,,,,,,,,,,,
'Mango Chutney', 'Plain Papadum', 'Naan', 'Pilau Rice', 'Saag Aloo', 'Tandoori Chicken (Main)', 'Chicken Tikka Masala',,,,,,,,,,,,,,,,,,,,,,
'Garlic Naan', 'Korma', 'Lamb Tikka Biryani', 'Tandoori Mixed Grill',,,,,,,,,,,,,,,,,,,,,,,,,
'Onion Chutney', 'Chapati', 'Pilau Rice', 'Aloo Chaat', 'Achar Chicken',,,,,,,,,,,,,,,,,,,,,,,,
'Onion Chutney', 'Chapati', 'Pilau Rice', 'Aloo Chaat', 'Achar Chicken',,,,,,,,,,,,,,,,,,,,,,,,
'Plain Papadum', 'Plain Rice', 'Onion Bhaji', 'French Fries', 'Madras',,,,,,,,,,,,,,,,,,,,,,,,
'Plain Papadum', 'Plain Rice', 'French Fries', 'Onion Bhaji', 'Madras',,,,,,,,,,,,,,,,,,,,,,,,
'Garlic Naan', 'Onion Bhaji', 'Garlic Chicken Rice', 'Lamb Chops', 'Aloo Peas', 'Korma',,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Mini Bhaji', 'Tandoori Chicken', 'Cauliflower Bhajee', 'Saag Aloo', 'Tandoori Chicken (Main)',,,,,,,,,,,,,,,,,,,,,,,
'Mango Chutney', 'Onion Chutney', 'Red Sauce', 'Plain Papadum', 'Keema Naan', 'Lamb Chops', 'Korma', 'Lamb Biryani',,,,,,,,,,,,,,,,,,,,,
'Naan', 'Pilau Rice', 'French Fries', 'Mushroom Rice', 'Special Fried Rice', 'Chicken Chaat', 'Bombay Aloo', 'Chicken Tikka (Main)', 'Butter Chicken', 'Tandoori Chicken Masala',,,,,,,,,,,,,,,,,,,
'Peshwari Naan', 'Pilau Rice', 'Vegetable Rice', 'Saag Dall', 'Paneer Shaslick', 'King Prawn Royal',,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Pilau Rice', 'Butter Chicken',,,,,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Vegetable Rice', 'Mushroom Rice', 'Mini Bhaji', 'Aloo Gobi', 'Vindaloo', 'Dupiaza', 'Murgh Masala', 'King Prawn Jalfrezi',,,,,,,,,,,,,,,,,,,,
'Pilau Rice', 'Plain Rice', 'Bombay Aloo', 'Madras',,,,,,,,,,,,,,,,,,,,,,,,,
'Mango Chutney', 'Red Sauce', 'Plain Papadum', 'Naan', 'Pilau Rice', 'Garlic Naan', 'Mini Bhaji', 'Mushroom Rice', 'Saag Aloo', 'Madras', 'Lamb Tikka Jalfrezi', 'Chicken Chilli Masala',,,,,,,,,,,,,,,,,
'Naan', 'Keema Naan', 'Pilau Rice', 'Meat Samosa', 'Mushroom Rice', 'Chicken Tikka Masala',,,,,,,,,,,,,,,,,,,,,,,
'Saag Dall', 'Bangon Hari Mirch', 'Chilli Paneer',,,,,,,,,,,,,,,,,,,,,,,,,,
'Plain Papadum', 'Naan', 'Pilau Rice', 'Onion Bhaji', 'Special Fried Rice', 'Chicken Tikka Masala', 'Korma',,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Pilau Rice', 'Paratha', 'Onion Bhaji', 'Meat Samosa', 'Chicken Tikka Biryani', 'Lamb Tikka Biryani',,,,,,,,,,,,,,,,,,,,,,
'Garlic Naan', 'Paratha', 'Plain Rice', 'Chicken Tikka Jalfrezi', 'Garlic Lamb', 'Lamb Chops (Main)',,,,,,,,,,,,,,,,,,,,,,,
'Garlic Naan', 'Plain Rice', 'Onion Bhaji', 'Chicken Tikka', 'Chicken Tikka Masala',,,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Bombay Aloo', 'Chicken Tikka Masala', 'Tandoori Chicken (Main)',,,,,,,,,,,,,,,,,,,,,,,,,
'Mango Chutney', 'Onion Chutney', 'Mint Sauce', 'Red Sauce', 'Plain Papadum', 'Pilau Rice', 'Garlic Naan', 'Bombay Aloo', 'Curry', 'Chicken Chilli Masala',,,,,,,,,,,,,,,,,,,
'Chapati', 'Pilau Rice', 'Garlic Naan', 'Saag Aloo', 'Chicken Tikka (Main)', 'Sheek Kebab (Main)', 'Lamb Tikka Jalfrezi',,,,,,,,,,,,,,,,,,,,,,
'Plain Papadum', 'Chapati', 'Pilau Rice', 'Keema Naan', 'Sheek Kehab', 'Dhansak', 'Saag', 'Korma', 'Chicken Tikka Biryani',,,,,,,,,,,,,,,,,,,,
'Naan', 'Vegetable Samosa', 'Onion Bhaji', 'Saag Paneer', 'Lamb Shaslick',,,,,,,,,,,,,,,,,,,,,,,,
'Mango Chutney', 'Onion Chutney', 'Mint Sauce', 'Lime Pickle', 'Red Sauce', 'Plain Papadum', 'Chapati', 'Keema Naan', 'Pilau Rice', 'Mini Bhaji', 'Lamb Hari Mirch', 'Chicken Hari Mirch',,,,,,,,,,,,,,,,,
'Mango Chutney', 'Mint Sauce', 'Plain Papadum', 'Onion Bhaji', 'Vegetable Samosa', 'Meat Samosa', 'Saag Paneer', 'Chicken Tikka Masala', 'Chicken Tikka Jalfrezi', 'Chicken Tikka Biryani',,,,,,,,,,,,,,,,,,,
'Naan', 'Bombay Aloo', 'Chicken Chaat (Main)',,,,,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Pilau Rice', 'Aloo Dupiaza', 'Madras', 'Chicken Tikka Masala',,,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Pilau Rice', 'Tandoori Chicken Masala',,,,,,,,,,,,,,,,,,,,,,,,,,
'Pilau Rice', 'Onion Bhaji', 'Aloo Dupiaza', 'Chicken Karahi', 'Tandoori Chicken (Main)',,,,,,,,,,,,,,,,,,,,,,,,
'Chapati', 'Garlic Rice', 'Saag Paneer', 'Chicken Chilli Masala', 'Vindaloo',,,,,,,,,,,,,,,,,,,,,,,,
'Pilau Rice', 'Mushroom Rice', 'Mini Bhaji', 'Chicken Tikka Masala', 'Bhuna', 'Rogon',,,,,,,,,,,,,,,,,,,,,,,
'Chicken Chaat', 'COBRA (660ML)', 'Curry', 'Chicken Biryani',,,,,,,,,,,,,,,,,,,,,,,,,
'COBRA (660ML)', 'Chicken Tikka Balti',,,,,,,,,,,,,,,,,,,,,,,,,,,
'COBRA (660ML)', 'Chicken Tikka Balti',,,,,,,,,,,,,,,,,,,,,,,,,,,
'Onion Chutney', 'Mint Sauce', 'Plain Papadum', 'Mini Bhaji', 'Mushroom Rice', 'Saag Aloo', 'Chicken Balti',,,,,,,,,,,,,,,,,,,,,,
'Onion Chutney', 'Mango Chutney', 'Plain Papadum', 'Pilau Rice', 'Paratha', 'Keema Naan', 'Bombay Aloo', 'Vindaloo', 'Madras',,,,,,,,,,,,,,,,,,,,
'Kulcha Naan', 'Mushroom Rice', 'Pathia', 'Mushroom',,,,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Peshwari Naan', 'Plain Rice', 'Saag Aloo', 'Chicken Tikka Masala', 'Korma',,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Plain Rice', 'Pilau Rice', 'Curry',,,,,,,,,,,,,,,,,,,,,,,,,
'Pilau Rice', 'Onion Bhaji', 'Chicken Karahi',,,,,,,,,,,,,,,,,,,,,,,,,,
'Plain Rice', 'Garlic Naan', 'Onion Bhaji', 'Curry',,,,,,,,,,,,,,,,,,,,,,,,,
'Plain Papadum', 'Naan', 'Pilau Rice', 'Madras', 'Lamb Tikka Masala', 'Chicken Tikka Masala', 'Bhuna', 'Bhuna',,,,,,,,,,,,,,,,,,,,,
'Onion Chutney', 'Mango Chutney', 'Plain Papadum', 'Pilau Rice', 'Onion Bhaji', 'Curry',,,,,,,,,,,,,,,,,,,,,,,
'Mango Chutney', 'Red Sauce', 'Plain Papadum', 'Garlic Naan', 'Mini Bhaji', 'Mushroom Rice', 'Bombay Aloo', 'Curry', 'Paneer Tikka Masala', 'Korma',,,,,,,,,,,,,,,,,,,
'Plain Papadum', 'Naan', 'Pilau Rice', 'Onion Bhaji', 'Chicken Tikka', 'Saag Aloo', 'Vindaloo', 'Chicken Royal', 'Butter Chicken', 'Chicken Chilli Suka', 'Korma', 'Korma', 'Dhansak', 'Pathia',,,,,,,,,,,,,,,
'Mango Chutney', 'Naan', 'Plain Rice', 'Madras', 'Korma', 'Pathia',,,,,,,,,,,,,,,,,,,,,,,
'Peshwari Naan', 'Pilau Rice', 'Coke 1.5 ltr', 'Mushroom Rice', 'Bombay Aloo', 'Chicken Tikka (Main)', 'Korma',,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Pilau Rice', 'Chicken Tikka', 'Korma',,,,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Sheek Kehab', 'Lamb Tikka Balti',,,,,,,,,,,,,,,,,,,,,,,,,,
'Plain Papadum', 'Peshwari Naan', 'Pilau Rice', 'Mushroom Rice', 'Lamb Tikka', 'Saag Aloo', 'Curry', 'Chicken Tikka Jalfrezi', 'Chicken Tikka Masala',,,,,,,,,,,,,,,,,,,,
'Red Sauce', 'Plain Papadum', 'Naan', 'Pilau Rice', 'Chicken Tikka Masala',,,,,,,,,,,,,,,,,,,,,,,,
'Onion Chutney', 'Mango Chutney', 'Plain Papadum', 'Naan', 'Pilau Rice', 'Onion Bhaji', 'Vegetable Curry', 'Rogon',,,,,,,,,,,,,,,,,,,,,
'Plain Papadum', 'Pilau Rice', 'Vegetable Samosa', 'COBRA (660ML)', 'Saag Aloo', 'Madras', 'Chicken Royal',,,,,,,,,,,,,,,,,,,,,,
'Mint Sauce', 'Plain Papadum', 'Onion Bhaji', 'Stuffed Paratha', 'Cauliflower Bhajee', 'Mushroom Bhajee', 'Bhindi Bhajee', 'Tandoori Fish (Main)', 'King Prawn Biryani',,,,,,,,,,,,,,,,,,,,
'Mango Chutney', 'Mint Sauce', 'Plain Papadum', 'Naan', 'Plain Rice', 'Pilau Rice', 'Onion Bhaji', 'French Fries', 'Garlic Rice', 'Chicken Chaat', 'Tandoori Chicken', 'Chicken Tikka', 'Saag Paneer', 'Bombay Aloo', 'Chicken Tikka Masala', 'Butter Chicken', 'Bhuna',,,,,,,,,,,,
'Plain Papadum', 'Naan', 'Garlic Naan', 'Pilau Rice', 'Mini Bhaji', 'Vegetable Samosa', 'Chicken Chaat', 'Mix Starter', 'Korma',,,,,,,,,,,,,,,,,,,,
'Peshwari Naan', 'Garlic Naan', 'Muttar Paneer', 'Madras', 'Vegetable Biryani', 'Tandoori Fish (Main)',,,,,,,,,,,,,,,,,,,,,,,
'Garlic Naan', 'Pilau Rice', 'Sheek Kehab', 'Chicken Tikka Masala',,,,,,,,,,,,,,,,,,,,,,,,,
'Garlic Naan', 'Saag Bhajee', 'Lamb Biryani',,,,,,,,,,,,,,,,,,,,,,,,,,
'Pilau Rice', 'Keema Naan', 'Butter Chicken', 'Chicken Tikka Masala', 'Lamb Karahi', 'Lamb Tikka Jalfrezi',,,,,,,,,,,,,,,,,,,,,,,
'Pilau Rice', 'Peshwari Naan', 'Chicken Chaat', 'Korma',,,,,,,,,,,,,,,,,,,,,,,,,
'Garlic Naan', 'Meat Samosa', 'Rogon', 'Chicken Hari Mirch',,,,,,,,,,,,,,,,,,,,,,,,,
'Garlic Naan', 'Mushroom Rice', 'Korma', 'Garlic Tikka Chilli Masala',,,,,,,,,,,,,,,,,,,,,,,,,
'Garlic Naan', 'Peshwari Naan', 'Onion Bhaji', 'Chicken Tikka (Main)', 'Jeera Chicken', 'Vegetable Biryani',,,,,,,,,,,,,,,,,,,,,,,
'Spicy Papadum', 'Pilau Rice', 'Keema Naan', 'Bombay Aloo', 'Chicken Chaat (Main)',,,,,,,,,,,,,,,,,,,,,,,,
'Mint Sauce', 'Mango Chutney', 'Plain Papadum', 'Naan', 'Pilau Rice', 'Onion Bhaji', 'Vegetable Samosa', 'Stuffed Paratha', 'Saag Aloo', 'Royal Paneer', 'Butter Chicken',,,,,,,,,,,,,,,,,,
'Mango Chutney', 'Plain Papadum', 'Naan', 'Plain Rice', 'French Fries', 'Chicken Tikka',,,,,,,,,,,,,,,,,,,,,,,
'Mango Chutney', 'Mint Sauce', 'Plain Papadum', 'Chapati', 'Garlic Naan', 'Mini Bhaji', 'Meat Samosa', 'Madras Sauce', 'Prawn Puree', 'Chicken Tikka', 'Saag Aloo', 'Tandoori Mixed Grill',,,,,,,,,,,,,,,,,
'Naan', 'Special Fried Rice', 'Saag Aloo', 'Madras', 'Dhansak', 'Korma',,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Pilau Rice', 'Prawn Puree', 'Bombay Aloo', 'Madras',,,,,,,,,,,,,,,,,,,,,,,,
'Mint Sauce', 'Naan', 'Keema Naan', 'Pilau Rice', 'Korma Sauce', 'Bombay Aloo', 'Chicken Royal',,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Pilau Rice', 'Mushroom Rice', 'Muttar Paneer', 'Aloo Gobi', 'Madras', 'Madras', 'Korma', 'Chicken Tikka Masala',,,,,,,,,,,,,,,,,,,,
'Mint Sauce', 'Plain Papadum', 'Naan', 'Pilau Rice', 'Keema Naan', 'Chicken Tikka Pasanda', 'Korma',,,,,,,,,,,,,,,,,,,,,,
'Onion Chutney', 'Spicy Papadum', 'Onion Bhaji', 'Garlic Mushroom', 'Garlic Tikka Chilli Masala',,,,,,,,,,,,,,,,,,,,,,,,
'Mixed Raita', 'Garlic Naan', 'Pilau Rice', 'Tarka Dall', 'Chilli Paneer', 'Korma',,,,,,,,,,,,,,,,,,,,,,,
'Pilau Rice', 'Keema Naan', 'Vegetable Rice', 'Onion Bhaji', 'Lamb Chops', 'Chicken Chilli Masala', 'Chicken Tikka Masala', 'Chicken Shaslick',,,,,,,,,,,,,,,,,,,,,
'Chapati', 'Bombay Aloo', 'Sheek Kebab (Main)', 'Tandoori Fish (Main)',,,,,,,,,,,,,,,,,,,,,,,,,
'Pilau Rice', 'COBRA (660ML)', 'Bombay Aloo', 'Chicken Balti', 'Chicken Shashlick Curry',,,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Pilau Rice', 'Onion Bhaji', 'Chana Chaat', 'Chicken Tikka', 'Aloo Gobi', 'Vegetable Curry', 'Chicken Tikka (Main)',,,,,,,,,,,,,,,,,,,,,
'Kulcha Naan', 'Saag Aloo', 'Tarka Dall', 'Tandoori King Prawn Garlic',,,,,,,,,,,,,,,,,,,,,,,,,
'Peshwari Naan', 'Keema Rice', 'Korma', 'Tandoori Mixed Grill',,,,,,,,,,,,,,,,,,,,,,,,,
'Mint Sauce', 'Red Sauce', 'Plain Papadum', 'Spicy Papadum', 'Pilau Rice', 'Mushroom Rice', 'Tarka Dall', 'Chicken Tikka Masala', 'Cylon',,,,,,,,,,,,,,,,,,,,
'Tandoori Paratha', 'Plain Rice', 'Tandoori King Prawn Garlic',,,,,,,,,,,,,,,,,,,,,,,,,,
'Tandoori Roti', 'Curry', 'Lamb Rezala', 'Chicken Tikka Biryani',,,,,,,,,,,,,,,,,,,,,,,,,
'Chapati', 'Pilau Rice', 'Plain Rice', 'Peshwari Naan', 'Garlic Naan', 'Onion Bhaji', 'Korma Sauce', 'Bombay Aloo', 'Saag Aloo', 'Korma', 'Chicken Tikka Masala', 'Tandoori Mixed Grill', 'King Prawn Jalfrezi',,,,,,,,,,,,,,,,
'Sheek Kehab', 'Persian Chicken Biryani',,,,,,,,,,,,,,,,,,,,,,,,,,,
'Sheek Kehab', 'Chicken Tikka Biryani',,,,,,,,,,,,,,,,,,,,,,,,,,,
'Pilau Rice', 'French Fries', 'Bombay Aloo', 'Curry',,,,,,,,,,,,,,,,,,,,,,,,,
'Mango Chutney', 'Mint Sauce', 'Plain Papadum', 'Naan', 'Pilau Rice', 'Mushroom Bhajee', 'Madras', 'Paneer Tikka Masala',,,,,,,,,,,,,,,,,,,,,
'Keema Naan', 'Pilau Rice', 'Coke 1.5 ltr', 'Onion Bhaji', 'Bombay Aloo', 'Korma', 'Chicken Tikka (Main)',,,,,,,,,,,,,,,,,,,,,,
'Onion Chutney', 'Mango Chutney', 'Mint Sauce', 'Red Sauce', 'Plain Papadum', 'Naan', 'Mini Bhaji', 'Egg Rice', 'Chicken Tikka Masala', 'Butter Chicken',,,,,,,,,,,,,,,,,,,
'Keema Naan', 'Keema Rice', 'Butter Chicken',,,,,,,,,,,,,,,,,,,,,,,,,,
'Mango Chutney', 'Onion Chutney', 'Mint Sauce', 'Plain Papadum', 'Peshwari Naan', 'Pilau Rice', 'Onion Bhaji', 'Aloo Gobi', 'Chicken Tikka Jalfrezi', 'Pathia',,,,,,,,,,,,,,,,,,,
'Keema Naan', 'Keema Rice', 'Butter Chicken',,,,,,,,,,,,,,,,,,,,,,,,,,
'Pilau Rice', 'Chicken Tikka', 'Bombay Aloo', 'Curry',,,,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Onion Bhaji', 'Mushroom Rice', 'Saag Aloo', 'Chicken Tikka Masala', 'Korma',,,,,,,,,,,,,,,,,,,,,,,
'Garlic Naan', 'Lemonade 1.5 ltr', 'Pilau Rice', 'Lamb Hari Mirch', 'Chicken Tikka Pasanda',,,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Lamb Biryani', 'Chicken Biryani', 'Prawn Biryani',,,,,,,,,,,,,,,,,,,,,,,,,
'Special Fried Rice', 'Bottle Water 75cl', 'COBRA (660ML)', 'Lamb Tikka Masala',,,,,,,,,,,,,,,,,,,,,,,,,
'Pilau Rice', 'French Fries', 'Chicken Balti',,,,,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Plain Rice', 'Keema Naan', 'Madras', 'Korma',,,,,,,,,,,,,,,,,,,,,,,,
'Mint Sauce', 'Onion Chutney', 'Plain Papadum', 'Pilau Rice', 'Keema Naan', 'Mini Bhaji', 'Keema Rice', 'Madras', 'Chicken Tikka Masala',,,,,,,,,,,,,,,,,,,,
'Mango Chutney', 'Mint Sauce', 'Plain Papadum', 'Plain Rice', 'Onion Bhaji', 'French Fries', 'Garlic Rice', 'Chicken Tikka', 'Sheek Kehab', 'Saag Paneer', 'Chicken Tikka Masala',,,,,,,,,,,,,,,,,,
'Plain Papadum', 'Naan', 'Chicken Tikka', 'Chicken Tikka Masala',,,,,,,,,,,,,,,,,,,,,,,,,
'Mango Chutney', 'Onion Chutney', 'Mint Sauce', 'Plain Papadum', 'Spicy Papadum', 'Chapati', 'Garlic Naan', 'Plain Rice', 'Mini Bhaji', 'Aloo Peas', 'Korma', 'Tandoori Mixed Grill',,,,,,,,,,,,,,,,,
'Mint Sauce', 'Plain Papadum', 'Spicy Papadum', 'Naan', 'Pilau Rice', 'Mini Bhaji', 'Bombay Aloo', 'Madras',,,,,,,,,,,,,,,,,,,,,
'Naan', 'Garlic Naan', 'Keema Naan', 'Curry', 'Curry', 'Grapes Special', 'Persian Chicken Biryani',,,,,,,,,,,,,,,,,,,,,,
'Garlic Naan', 'Tandoori Chicken (Main)',,,,,,,,,,,,,,,,,,,,,,,,,,,
'Mango Chutney', 'Onion Chutney', 'Mint Sauce', 'Plain Papadum', 'Chapati', 'Garlic Rice', 'Chilli Paneer', 'Vindaloo', 'Rogon',,,,,,,,,,,,,,,,,,,,
'Keema Naan', 'Plain Rice', 'Onion Bhaji', 'Chicken Tikka Masala', 'Korma',,,,,,,,,,,,,,,,,,,,,,,,
'Garlic Naan', 'Mushroom Rice', 'Chicken Tikka Masala',,,,,,,,,,,,,,,,,,,,,,,,,,
'Mango Chutney', 'Red Sauce', 'Plain Papadum', 'Pilau Rice', 'Keema Naan', 'Chicken Chaat', 'Chicken Tikka Masala',,,,,,,,,,,,,,,,,,,,,,
'Mint Sauce', 'Plain Papadum', 'Naan', 'Pilau Rice', 'Plain Rice', 'Garlic Naan', 'Keema Naan', 'Mixed Raita', 'Vegetable Samosa', 'Meat Samosa', 'Mushroom Rice', 'Mini Bhaji', 'Crispy Aloo', 'Bombay Aloo', 'Saag Aloo', 'Curry', 'Chicken Tikka Masala', 'Lamb Tikka Masala', 'Korma', 'Lamb Hari Mirch', 'Butter Chicken', 'Chicken Shaslick', 'Lamb Tikka Karahi', 'Chicken Biryani',,,,,
'Mango Chutney', 'Plain Papadum', 'Naan', 'Plain Rice', 'Pilau Rice', 'Lemonade 1.5 ltr', 'Onion Bhaji', 'Curry', 'Rogon',,,,,,,,,,,,,,,,,,,,
'Spicy Papadum', 'Onion Bhaji', 'Chicken Tikka Biryani',,,,,,,,,,,,,,,,,,,,,,,,,,
'Curry', 'Madras', 'Lamb Hari Mirch', 'Chicken Biryani',,,,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Pilau Rice', 'Bombay Aloo', 'Madras',,,,,,,,,,,,,,,,,,,,,,,,,
'Mango Chutney', 'Plain Papadum', 'Chicken Chaat', 'Bhuna', 'Chicken Tikka Biryani',,,,,,,,,,,,,,,,,,,,,,,,
'Mango Chutney', 'Plain Papadum', 'Bhuna', 'Chicken Tikka Biryani',,,,,,,,,,,,,,,,,,,,,,,,,
'Peshwari Naan', 'Saag Aloo', 'Lamb Biryani',,,,,,,,,,,,,,,,,,,,,,,,,,
'Onion Chutney', 'Pilau Rice', 'Keema Naan', 'Onion Bhaji', 'Chicken Tikka', 'Aloo Chaat', 'Madras',,,,,,,,,,,,,,,,,,,,,,
'Plain Papadum', 'Garlic Naan', 'Mixed Raita', 'Chicken Tikka Jalfrezi',,,,,,,,,,,,,,,,,,,,,,,,,
'Tandoori Roti', 'Vegetable Rice', 'Chicken Tikka Pasanda', 'Mushroom', 'Chicken Tikka Biryani',,,,,,,,,,,,,,,,,,,,,,,,
'Mint Sauce', 'Plain Papadum', 'Mushroom Rice', 'Mini Bhaji', 'COBRA (660ML)', 'Chicken Tikka Masala', 'Curry', 'House white wine 75cl',,,,,,,,,,,,,,,,,,,,,
'Keema Naan', 'Pilau Rice', 'Prawn Puree', 'Chicken Tikka Pasanda',,,,,,,,,,,,,,,,,,,,,,,,,
'Chicken Chaat (Main)',,,,,,,,,,,,,,,,,,,,,,,,,,,,
'Mango Chutney', 'Red Sauce', 'Naan', 'Pilau Rice', 'Mushroom', 'Curry',,,,,,,,,,,,,,,,,,,,,,,
'Peshwari Naan', 'Pilau Rice', 'Garlic Naan', 'Mushroom Rice', 'Korma', 'Lamb Tikka Masala',,,,,,,,,,,,,,,,,,,,,,,
'Plain Papadum', 'Garlic Rice', 'Lemon Rice', 'Tarka Dall', 'Bhindi Bhajee', 'Garlic Chicken', 'Chicken Tikka Masala', 'Chicken Balti',,,,,,,,,,,,,,,,,,,,,
'Peshwari Naan', 'Garlic Naan', 'Stuffed Paratha', 'Lemon Rice', 'Tarka Dall', 'Mushroom Bhajee', 'Lal Mirch Lamb', 'Lamb Hari Mirch',,,,,,,,,,,,,,,,,,,,,
'Naan', 'Pilau Rice', 'French Fries', 'Mushroom Rice', 'Saag Aloo', 'Chicken Tikka (Main)', 'Dhansak',,,,,,,,,,,,,,,,,,,,,,
'Plain Papadum', 'Pilau Rice', 'Chicken Tikka Masala', 'Chicken Tikka Jalfrezi',,,,,,,,,,,,,,,,,,,,,,,,,
'Onion Chutney', 'Mango Chutney', 'Naan', 'Vegetable Samosa', 'Mushroom Rice', 'Bombay Aloo', 'Chicken Tikka Jalfrezi',,,,,,,,,,,,,,,,,,,,,,
'Mango Chutney', 'Mint Sauce', 'Lime Pickle', 'Plain Papadum', 'Pilau Rice', 'Tandoori Paratha', 'Saag Rice', 'Korma', 'Vegetable Karahi',,,,,,,,,,,,,,,,,,,,
'Naan', 'Peshwari Naan', 'Coke 1.5 ltr', 'Lemonade 1.5 ltr', 'Bombay Aloo', 'Saag Aloo', 'Mushroom Bhajee', 'Curry', 'Chicken Biryani',,,,,,,,,,,,,,,,,,,,
'Plain Papadum', 'Naan', 'Plain Rice', 'Chicken Tikka', 'Korma',,,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Onion Bhaji', 'Bombay Aloo', 'Chicken Chaat (Main)',,,,,,,,,,,,,,,,,,,,,,,,,
'Plain Papadum', 'Naan', 'Pilau Rice', 'Onion Bhaji', 'Chicken Royal',,,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Keema Naan', 'Pilau Rice', 'Onion Bhaji', 'Mushroom Rice', 'Vegetable Korma', 'Lamb Karahi', 'Chicken Tikka Masala', 'Chicken Chilli Masala', 'Dupiaza',,,,,,,,,,,,,,,,,,,
'Plain Rice', 'Garlic Naan', 'Tarka Dall', 'Chana Masala', 'Tandoori Fish',,,,,,,,,,,,,,,,,,,,,,,,
'Garlic Naan', 'Onion Bhaji', 'Garlic Chicken Rice', 'Aloo Peas', 'Lamb Chops', 'Korma',,,,,,,,,,,,,,,,,,,,,,,
'Pilau Rice', 'Garlic Naan', 'Bombay Aloo', 'Mushroom Bhajee', 'Chicken Tikka (Main)', 'Madras',,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Pilau Rice', 'Bombay Aloo', 'Chicken Tikka Masala',,,,,,,,,,,,,,,,,,,,,,,,,
'Mango Chutney', 'Onion Chutney', 'Chapati', 'Stuffed Paratha', 'Special Fried Rice', 'King Prawn Puree', 'Aloo Gobi', 'Chicken Tikka Jalfrezi', 'Dupiaza',,,,,,,,,,,,,,,,,,,,
'Plain Rice', 'Pilau Rice', 'Bombay Aloo', 'Madras',,,,,,,,,,,,,,,,,,,,,,,,,
'Plain Papadum', 'Curry Sauce', 'COBRA (330ML)', 'Bombay Aloo', 'Chicken Tikka Biryani',,,,,,,,,,,,,,,,,,,,,,,,
'Mint Sauce', 'Red Sauce', 'Plain Papadum', 'Spicy Papadum', 'Garlic Naan', 'Garlic Rice', 'Bhindi Bhajee', 'Chicken Tikka (Main)', 'Chicken Tikka Jalfrezi', 'Butter Chicken',,,,,,,,,,,,,,,,,,,
'Chapati', 'Royal Paneer', 'Tarka Dall', 'Chicken Tikka Biryani',,,,,,,,,,,,,,,,,,,,,,,,,
'Chicken Biryani', 'Lamb Biryani',,,,,,,,,,,,,,,,,,,,,,,,,,,
'Keema Naan', 'Pilau Rice', 'Mushroom Rice', 'Sheek Kehab', 'Prawn Puree', 'Chicken Chaat', 'Saag Aloo', 'Sheek Kebab (Main)', 'Chicken Royal', 'Korma', 'Dhansak',,,,,,,,,,,,,,,,,,
'Naan', 'Pilau Rice', 'Dupiaza', 'Chicken Karahi',,,,,,,,,,,,,,,,,,,,,,,,,
'Chapati', 'Pilau Rice', 'Lamb Hari Mirch',,,,,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Pilau Rice', 'Mixed Raita', 'Vegetable Samosa', 'Aloo Peas',,,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Pilau Rice', 'Garlic Naan', 'Curry', 'Chicken Chilli Masala', 'Chicken Balti',,,,,,,,,,,,,,,,,,,,,,,
'Naan', 'Pilau Rice', 'Keema Naan', 'Curry', 'Chicken Chilli Masala', 'Chicken Balti',,,,,,,,,,,,,,,,,,,,,,,
'Onion Chutney', 'Plain Papadum', 'Kulcha Naan', 'Tandoori Chicken', 'Chana Masala', 'Paneer Shaslick',,,,,,,,,,,,,,,,,,,,,,,
'Mango Chutney', 'Plain Papadum', 'Chapati', 'Garlic Rice', 'Mix Starter', 'Chilli Paneer', 'Vindaloo', 'Paneer Sizzler',,,,,,,,,,,,,,,,,,,,,
'Naan', 'Pilau Rice', 'Onion Bhaji', 'Vegetable Samosa', 'Chicken Tikka Masala', 'Butter Chicken',,,,,,,,,,,,,,,,,,,,,,,
'Kulcha Naan', 'Mushroom Rice', 'Pathia', 'Mushroom',,,,,,,,,,,,,,,,,,,,,,,,,
'Mint Sauce', 'Peshwari Naan', 'Plain Rice', 'Chicken Chaat (Main)', 'Vindaloo',,,,,,,,,,,,,,,,,,,,,,,,
